ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0006941,striated muscle contraction,153,0.5590551615504218,1.885916051807645,1.5725604091485283e-6,1.0824162996004364e-4,9.971018750378781e-5,2249,"tags=39%, list=15%, signal=34%",Myh8/Csrp3/Myl2/Myh7/Casq1/Ryr1/Ttn/Myl1/Jsrp1/Tnnc2/Pgam2/Tnnt3/Lmod3/Nos1/Adra1b/Tnni2/Atp2a1/Tnni1/Tnnt1/Scn4b/Tcap/Cacna1s/Mylk2/Scn4a/Cacna2d1/Actc1/Gsn/Stac3/Sgcd/Chrna1/Ccdc78/Tnnc1/Slc8a3/Ctnna3/Tmem38a/Kcnd3/Kcnj2/Chrne/Ryr3/Fxyd1/Homer1/Myh7b/Cacnb2/Adra1a/Akap6/Kbtbd13/Abcc9/Atp1a2/Casq2/Scn1b/Dsp/Myl3/Fkbp1b/Cav1/Smad5/Synm/Stc1/Srsf1/Pde5a/Dmpk
GO:0007517,muscle organ development,339,0.45723778893657036,1.656464651205232,1.8496298855991506e-6,1.2589814087978217e-4,1.1597503879177833e-4,1188,"tags=19%, list=8%, signal=18%",Myoz2/Csrp3/Myl2/Myh7/Smtnl1/Ankrd2/Acta1/Casq1/Ryr1/Ttn/Mylpf/Klhl41/Myf6/Synb/Rbfox1/Mstn/Lmod3/Xirp2/Isl1/Myod1/Myoz1/Tnni1/Plagl1/Rpl3l/Foxh1/Sox15/Myog/Tcap/Klhl40/Ky/Popdc3/Fhl1/Cav2/Myom1/Cavin4/S100b/Cacna1s/Trim72/Six1/Gsc/Lbx1/Mylk2/Des/Myt1/Rbm24/Lif/Igf2/Kel/Bdnf/Actc1/Sox11/Cntfr/Disp1/Stac3/Chrna1/Tnnc1/Cryab/Bves/Mettl21c/Popdc2/Gpc1/Twist1/Gpcpd1/Smad3
GO:0050871,positive regulation of B cell activation,85,-0.6425746311714828,-1.970861863082411,1.9898356803320744e-6,1.3249710193167702e-4,1.2205387965972827e-4,2388,"tags=42%, list=16%, signal=36%",Tnfsf13b/Shld2/Cd38/Chrnb2/Il6/Cd74/Irs2/Tlr9/Tbx21/Spi1/Cdkn1a/Inpp5d/Nckap1l/Mef2c/Il4/Il21/Btk/Clcf1/Gpr183/Card11/Ptprc/Bcl2/Tnfrsf4/Syk/Ifng/Sash3/Tnfsf4/Il2/Il10/Il2rg/Cd40/Pagr1a/Cd40lg/Cd27/Bst1/Tnfrsf13c
GO:0002821,positive regulation of adaptive immune response,119,-0.5910264877751403,-1.8969721188261983,1.984780294776542e-6,1.3249710193167702e-4,1.2205387965972827e-4,2458,"tags=33%, list=16%, signal=28%",Nfkbiz/Tnfsf13b/Shld2/Cd44/Slc11a1/Il6/Cd74/Xcl1/Il18/C3/H2-M3/Tbx21/H2-DMa/Nfkbid/Il1b/Il4/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Lta/Prkcq/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd4/Skap1/Cd40/Il27ra/Pagr1a/Slamf1/Tnfrsf13c/Il12a/Foxp3/Fcer2a
GO:0002683,negative regulation of immune system process,473,-0.4251199588105692,-1.5851382805854346,2.053479761298723e-6,1.3526469911522557e-4,1.2460333899629264e-4,1655,"tags=20%, list=11%, signal=18%",Alox15/Hoxa7/F2rl1/H2-M3/Tbx21/Gnrh1/Spi1/Btnl2/Runx3/Cd80/Plcl2/Gpr137/Ascl2/Zc3h12d/Dapl1/Slamf8/Cst7/Inpp5d/Nckap1l/Nlrc5/Nfkbid/Pdcd1/Tnfrsf14/Ubash3a/Tigit/Socs1/Npy5r/Il4/Bpifb1/Bpi/Laptm5/Cd69/Tnfrsf13b/Fcrlb/Tnfaip8l2/Cd160/Nlrp6/Ccl3/Irf4/Clec4g/Ptprs/Pag1/Dusp1/Pglyrp2/Apoa2/Btk/Sla2/Syt11/Aurkb/Fgr/Ptprc/Stap1/Tnfrsf4/Ptpn6/Il13ra2/Lax1/Ctla4/Cd96/Oas3/Gcsam/Ifng/Samsn1/Tnfsf4/Il2/Tarm1/Nlrc3/Gpr68/Il33/Il7r/Dtx1/Il10/Sh2d1a/Pla2g5/Pla2g2d/Il27ra/Tspan32/Vpreb3/Cnr2/Cd59b/Tbc1d10c/Gpr18/Flt3/Grem1/Slamf1/H2-Oa/Btla/H2-Ob/Bank1/Cd37/Cd22/Foxp3/Siglecg/Fcrl5/Cr2
GO:0002712,regulation of B cell mediated immunity,61,-0.6907654856421439,-2.0082255557704,2.2851416234690066e-6,1.4735555353022247e-4,1.3574121045337777e-4,752,"tags=26%, list=5%, signal=25%",Btk/Clcf1/Ptprc/Ptpn6/Lta/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd40/Il27ra/Pagr1a/Foxp3/Fcer2a/Cr2
GO:0002889,regulation of immunoglobulin mediated immune response,61,-0.6907654856421439,-2.0082255557704,2.2851416234690066e-6,1.4735555353022247e-4,1.3574121045337777e-4,752,"tags=26%, list=5%, signal=25%",Btk/Clcf1/Ptprc/Ptpn6/Lta/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd40/Il27ra/Pagr1a/Foxp3/Fcer2a/Cr2
GO:0016445,somatic diversification of immunoglobulins,69,-0.674592074981484,-2.009606271113125,2.4044940197909137e-6,1.5343677463790768e-4,1.4134311886073562e-4,724,"tags=23%, list=5%, signal=22%",Tbx21/Nuggc/Il4/Clcf1/Ptprc/Icosl/Ifng/Tnfsf4/Il2/Cd40/Il27ra/Pagr1a/Cd40lg/Ccr6/Foxp3/Aicda
GO:0042102,positive regulation of T cell proliferation,94,-0.6172571441559058,-1.9243376208908798,2.444673984494927e-6,1.5439250339191674e-4,1.4222351851196207e-4,1538,"tags=37%, list=10%, signal=34%",Ccdc88b/Btnl2/Cd80/Ccl5/Nckap1l/Il1b/Carmil2/Il4/Il21/Lep/Card11/Itgal/Ptprc/Cd3e/Icosl/Syk/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Il15/Zap70/Rasal3/Cd4/Cd59b/Cd6/Cd40lg/Cd209e/Slamf1/Tnfrsf13c/Il12a/Ccr7/Foxp3
GO:0002706,regulation of lymphocyte mediated immunity,158,-0.5488394397084699,-1.8428234121969411,2.6963567559102018e-6,1.6854981108883568e-4,1.5526496851164974e-4,1924,"tags=28%, list=13%, signal=25%",Cd274/Il18/Arrb2/C3/Smad7/H2-M3/Tbx21/Cd80/Nckap1l/Pdcd1/Il1b/Was/Vav1/Calhm6/Il4/Il21/Lep/Cd160/Clec4g/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Ptpn6/Lta/Cd96/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il7r/Sh2d1a/Cd40/Il27ra/Slamf6/Pagr1a/Slamf1/Il12a/Fut7/Foxp3/Fcer2a/Cr2
GO:0032633,interleukin-4 production,37,-0.7814423941652422,-2.0870093506495744,2.9329352532646603e-6,1.814864783989829e-4,1.6718198716376227e-4,861,"tags=38%, list=6%, signal=36%",Irf4/Cd83/Cd3e/Icosl/Syk/Prkcq/Zg16/Sash3/Tnfsf4/Il33/Itk/Cd40lg/Foxp3/Lef1
GO:0048738,cardiac muscle tissue development,249,0.49532624604009934,1.7400863235277584,3.1664100253722724e-6,1.939742781543054e-4,1.7868551732653422e-4,2363,"tags=28%, list=16%, signal=24%",Csrp3/Hnrnpu/Myl2/Myh7/Gli1/Ccn4/Neb/Ttn/Alpk2/Xirp2/Isl1/Mesp1/Myod1/Adra1b/Tnni1/Nrap/Myo18b/Foxh1/Tcap/Xirp1/Bmp5/Cavin4/Adprhl1/Actn2/Mylk2/Rarb/Prkg1/Sox6/Alpk3/Tbx5/Actc1/Mylk3/Erbb4/Sgcd/Tnnc1/Bves/Popdc2/Sgcg/Ncam1/Speg/Jph2/Kcnj11/Id2/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Aldh1a2/Fgfr2/Ppara/Tbx3/Jarid2/Akap13/Ctnnb1/Prox1/Slc25a4/Angpt1/Dsp/Pou4f1/Myl3/Cxadr/Fhl2/Pitx2/Cited2/Sgcb/Wnt2/Foxc1/Fgf1/Tgfbr1
GO:0002639,positive regulation of immunoglobulin production,53,-0.7161492790858985,-2.030768189068182,3.275321356901448e-6,1.9865959041958682e-4,1.8300154032671874e-4,1765,"tags=42%, list=12%, signal=37%",Il6/Xcl1/Tlr9/Tbx21/Mzb1/Il4/Il21/Btk/Clcf1/Ptprc/Tnfrsf4/Ifng/Sash3/6030468B19Rik/Tnfsf4/Il2/Il33/Il10/Cd40/Pagr1a/Cd27/Cd37
GO:0002699,positive regulation of immune effector process,233,-0.49565798138360545,-1.7494924214139487,3.926107703014574e-6,2.357974096928165e-4,2.1721221254758649e-4,2145,"tags=27%, list=14%, signal=24%",Il6/Cd74/Klk7/Xcl1/Scimp/Inava/Il18/Ptafr/Tlr9/C3/Cfp/Adora3/Stxbp1/F2rl1/H2-M3/Tbx21/Spi1/Irf5/Nfkbid/Mzb1/Il1b/Tnfrsf14/Vav1/Itgb2/Il4/Il21/Laptm5/Pla2g3/Cd160/Nppc/Dennd1b/H2-Ea/Btk/Clcf1/Fgr/Ptprc/Stap1/Tnfrsf4/Ptpn6/Lta/Syk/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il33/Il10/Sh2d1a/Pla2g5/Cd40/Gata1/Slamf6/Pagr1a/Cd27/Crhr1/Slamf1/Il12a/Ccr7/Cd37/Foxp3/Fcer2a
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,111,-0.5935086729584556,-1.8895880300022148,4.429660317085802e-6,2.634572728394915e-4,2.4269196688704123e-4,1740,"tags=26%, list=12%, signal=23%",C3/H2-M3/Tbx21/H2-DMa/Nfkbid/Il1b/Il4/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Lta/Prkcq/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Cd4/Cd40/Il27ra/Pagr1a/Slamf1/Tnfrsf13c/Il12a/Foxp3/Fcer2a
GO:0043368,positive T cell selection,43,-0.7401483073365277,-2.0281465517291557,4.882240988054584e-6,2.8758277204636904e-4,2.6491593053603875e-4,2219,"tags=56%, list=15%, signal=48%",Batf/Spn/Il6/Cd74/Il6ra/Tbx21/H2-DMa/Il4/Foxn1/Cd69/Irf4/Tox/Dock2/Ptprc/Bcl2/Cd3e/Ly9/Themis/Cd3g/Zap70/Bcl11b/Slamf6/Cd3d/Foxp3
GO:0002286,T cell activation involved in immune response,106,-0.5927222713249212,-1.873965027388453,5.211039397426678e-6,3.0278412822928554e-4,2.789191386905166e-4,2227,"tags=37%, list=15%, signal=32%",Icam1/Batf/Slc11a1/Spn/Il6/Cd74/Il6ra/Il18/Cracr2a/Smad7/F2rl1/H2-M3/Tbx21/Ascl2/Clec4d/Gadd45g/Nckap1l/Apbb1ip/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Itgal/Ly9/Ifng/Tnfsf4/Il2/Eomes/Stx11/Slamf6/Ccr7/Foxp3/Lef1
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,173,-0.5275915923521748,-1.788635300672062,5.2391638250578305e-6,3.0278412822928554e-4,2.789191386905166e-4,1781,"tags=27%, list=12%, signal=24%",Tnfaip3/C3/Smad7/H2-M3/Tbx21/Cd80/H2-DMa/Ascl2/Nckap1l/Nfkbid/Pdcd1/Il1b/Mef2c/Was/Il27/Il4/Cd69/Clec4g/Dennd1b/H2-Ea/Btk/Clcf1/Ptprc/Ptpn6/Lta/Prkcq/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il33/Il7r/Cd4/Cd40/Il27ra/Pagr1a/Slamf1/Tnfrsf13c/Il12a/Fut7/Ccr7/Foxp3/Fcer2a/Cr2
GO:0140694,non-membrane-bounded organelle assembly,407,0.43235850464174813,1.5911167400783834,5.4727759659982956e-06,3.1332921091313607e-4,2.8863307381915256e-4,2188,"tags=18%, list=15%, signal=16%",Myoz2/Csrp3/Hnrnpu/Myl2/Myh7/Mybph/Acta1/Mypn/Myom2/Neb/Casq1/Mybpc2/Myom3/Ttn/Klhl41/Bicd1/Mybpc1/Tnnt3/Kntc1/Lmod3/Myoz1/Nrap/Tnnt1/Tmod4/Tcap/Synpo2l/Xirp1/Styxl1/Myom1/Cavin4/Adprhl1/Tmod1/Actn2/Fitm1/Mapk15/Actc1/Mylk3/Gsn/Flnc/Ldb3/Ccdc78/Clasp1/4933427D14Rik/Cdc20b/Wnk3/Diaph3/Cnot6l/Tubgcp5/Ankrd23/Lmod2/Ythdf2/Krt19/Ska2/Noct/Ar/Negr1/Plk2/Cenpw/Akap13/Kifc2/Tmod3/Gpsm2/Krt8/Prox1/Fitm2/Casq2/Rttn/Ccp110/Cep97/Misp/Tmod2/Ddx3x/Eif1a/Pla2g4c
GO:0002335,mature B cell differentiation,41,-0.7403710684056617,-2.0215872654524794,5.894837004986346e-6,3.343682545606144e-4,3.0801385169329244e-4,2145,"tags=56%, list=14%, signal=48%",Il6/St3gal1/Nfatc1/Lfng/Tnfaip3/Spi1/Plcl2/Cmtm7/Slamf8/Irf8/Phf14/Dock10/Il21/Pou2f2/Gpr183/6030468B19Rik/Il2/Pou2af1/Dock11/Il10/Il2rg/Cdh17/Cd19
GO:0006310,DNA recombination,309,-0.4570291542825818,-1.6505361289732776,5.9860645379825275e-6,3.364278106392749e-4,3.0991107665981967e-4,2464,"tags=24%, list=16%, signal=20%",Yeats4/Nfkbiz/Chek1/Hdac10/Cyren/Rad54l/Mcm8/Shld2/Parp1/Ap5z1/Batf/Fancb/Rtel1/Tex15/Rev3l/Mcm2/Chtf18/Terb1/Khdc3/Cdc45/Cenps/Zranb3/Mcm3/Trip13/Palb2/Tbx21/Rad51/Rad54b/Recql4/Hmgb2/Fancd2/Trrap/Was/Inip/Zcwpw1/Majin/Mcmdc2/Il4/Hfm1/Kash5/Mcm5/Rad51c/Ccnb1ip1/Clcf1/Fignl1/Ankle1/Ptprc/Top2a/Icosl/Plk1/Ifng/Tnfsf4/Il2/Rad21l/Eme1/Mei4/Cntd1/Rmi2/Cd40/Il27ra/Spo11/H1f6/Bcl11b/Msh5/Pagr1a/Usp51/Iho1/Cd40lg/Pif1/Aunip/Ccr6/Foxp3/Lef1/Aicda
GO:0055003,cardiac myofibril assembly,19,0.8607202892268029,1.9828124881004954,6.671420799795408e-6,3.7153748926860606e-4,3.4225346323160937e-4,801,"tags=53%, list=5%, signal=50%",Csrp3/Myl2/Neb/Ttn/Nrap/Tcap/Cavin4/Adprhl1/Actc1/Mylk3
GO:0001819,positive regulation of cytokine production,452,-0.41537357092804794,-1.546966909519971,6.947953951666219e-6,3.834519451162816e-4,3.532288395911105e-4,2145,"tags=24%, list=14%, signal=21%",Batf/Slc11a1/Spn/Il6/Cd74/Ccn1/Xcl1/Scimp/Inava/Adam8/Arhgef2/Aire/Il6ra/Cd274/Ly96/Il18/Clec9a/Ptafr/Mefv/Agt/Tlr9/C3/Tlr8/F2rl1/H2-M3/Tbx21/Ccdc88b/Nfam1/Hmgb2/Btnl2/Irf5/Txk/Ccl5/Rftn1/Serpine1/Irf8/Il1b/Tnfrsf14/Lrrk2/Il27/Tigit/Carmil2/Agtr2/Il4/Il21/Chia1/Laptm5/Pla2g3/Csf2/Myb/Lep/Cd160/Nodal/Ccl3/Irf4/Gsdmd/Dennd1b/Apoa2/Btk/Il16/Pou2f2/Cd83/Card11/Fgr/Ptprc/Osm/Lta/Cd3e/Icosl/Syk/Prkcq/Oas3/Ly9/Tlr1/Hpse/Ifng/Sash3/Traf3ip3/Fcer1a/Tnfsf4/Il2/Tarm1/Il15/Il33/Pou2af1/Il10/Ccbe1/Itk/Dlk1/Cd40/Il27ra/Slamf6/Scamp5/Cd6/Cd40lg/Cd2/Cd27/Tnfrsf8/Flt3/Wnt11/Mcoln2/Prg3/Slamf1/Tnfrsf13c/Serpinf2/Ltb/Il12a/Ccr7/Foxp3
GO:0002287,alpha-beta T cell activation involved in immune response,74,-0.6366978751435084,-1.9010752567435432,9.936442768249034e-6,5.434879321276212e-4,5.006510308325477e-4,2219,"tags=41%, list=15%, signal=35%",Batf/Spn/Il6/Il6ra/Il18/Cracr2a/Smad7/H2-M3/Tbx21/Ascl2/Gadd45g/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Ly9/Ifng/Tnfsf4/Il2/Eomes/Slamf6/Ccr7/Foxp3/Lef1
GO:0032753,positive regulation of interleukin-4 production,24,-0.8163617444816894,-2.0065186406752997,1.153291668222961e-5,6.25226969870253e-4,5.759475205722676e-4,861,"tags=42%, list=6%, signal=39%",Irf4/Cd3e/Icosl/Syk/Prkcq/Sash3/Tnfsf4/Il33/Cd40lg/Foxp3
GO:0002700,regulation of production of molecular mediator of immune response,185,-0.5142725590363472,-1.7578459486549807,1.172236911232784e-5,6.29923098088775e-4,5.802735070285276e-4,2145,"tags=31%, list=14%, signal=27%",Evpl/Ifnb1/Atg9a/Tnfrsf1b/Shld2/Sema7a/Tlr3/Il6/Cd74/Klk7/Xcl1/Scimp/Inava/Il18/Tnfaip3/Tlr9/Smad7/F2rl1/H2-M3/Tbx21/Irf5/Mzb1/Il1b/Tnfrsf14/Calhm6/Il4/Il21/Laptm5/Cd160/Dennd1b/Apoa2/Btk/Clcf1/Ptprc/Tnfrsf4/Il13ra2/Syk/Cd96/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il33/Il10/Cd40/Il27ra/Vpreb3/Pagr1a/Cd40lg/Cd27/Slamf1/Cd37/Cd22/Foxp3/Siglecg
GO:0030888,regulation of B cell proliferation,66,-0.6624890689755016,-1.9622886975231946,1.3269781114540499e-5,7.068754705015225e-4,6.51160609199557e-4,1509,"tags=41%, list=10%, signal=37%",Cdkn1a/Inpp5d/Nckap1l/Mzb1/Mef2c/Il4/Il21/Tnfrsf13b/Btk/Clcf1/Gpr183/Card11/Ptprc/Bcl2/Tnfrsf4/Ctla4/Sash3/Il2/Il10/Cd40/Cd40lg/Bst1/Ikzf3/Tnfrsf13c/Btla/Cd22/Siglecg
GO:0002456,T cell mediated immunity,108,-0.5800607389332494,-1.8411492370074776,1.3825150639110836e-5,7.30110972544767e-4,6.725647239226243e-4,2227,"tags=34%, list=15%, signal=29%",Icam1/Slc11a1/Spn/Il6/Xcl1/Aire/Cd274/Il18/Smad7/H2-M3/Tbx21/Cd80/Rftn1/Il25/Nckap1l/Pdcd1/Il1b/Was/Il4/Prf1/Cd70/Clec4g/Dennd1b/H2-Ea/Ptprc/Cd8a/Sash3/Tnfsf4/Myo1g/Il7r/Stx11/Il31ra/Slamf1/Il12a/Fut7/Foxp3/Cr2
GO:0045066,regulatory T cell differentiation,39,-0.7443384003284738,-2.022290648291918,1.5117354916132295e-5,7.915291984292858e-4,7.291420576282972e-4,1629,"tags=38%, list=11%, signal=34%",H2-M3/Fancd2/Carmil2/Socs1/H2-Ea/Tox/Ctla4/Ifng/Tnfsf4/Il2/Il2rg/Pla2g2d/Lck/Fut7/Foxp3
GO:0002274,myeloid leukocyte activation,232,-0.4765419711191199,-1.6788428954615777,1.6977422646968523e-5,8.813872130112642e-4,8.119175986654616e-4,2035,"tags=29%, list=14%, signal=26%",Trpv1/Lrfn5/D6Wsu163e/Flt3l/Il18/Ptafr/Sucnr1/Myo1f/Tlr9/Adora3/Stxbp1/F2rl1/Scn11a/Spi1/Ccl5/Clec4d/Slc7a2/Pram1/Cst7/Epsti1/Lrrk2/Itgb2/Batf3/Lcp2/Il4/Bpi/Pla2g3/Muc5b/Cd48/Lat2/Csf2/Nppc/Ccl3/Irf4/Ttbk1/Unc13d/Btk/Il16/Dock2/Syt11/Fgr/Stap1/Ptpn6/Il13ra2/Camk4/Syk/Rhoh/Tlr1/Ifng/Fcer1a/Il15/Cxcr2/Il33/Slc18a2/Il10/Stx11/Ubd/Pla2g5/Gata1/Tspan32/Rac2/Cnr2/Prg3/Lat/Crhr1/Slamf1/Cd37/Fcer2a
GO:0002638,negative regulation of immunoglobulin production,14,-0.8857423181261821,-1.9242016589524116,2.2145360051243884e-5,0.0011305206306160003,0.00104141469504139,644,"tags=43%, list=4%, signal=41%",Il13ra2/Il33/Vpreb3/Cd22/Foxp3/Siglecg
GO:0002293,alpha-beta T cell differentiation involved in immune response,73,-0.633970472701294,-1.8868097802192907,2.2013485848277145e-5,0.0011305206306160003,0.00104141469504139,2219,"tags=40%, list=15%, signal=34%",Batf/Spn/Il6/Il6ra/Il18/Cracr2a/Smad7/Tbx21/Ascl2/Gadd45g/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Ly9/Ifng/Tnfsf4/Il2/Eomes/Slamf6/Ccr7/Foxp3/Lef1
GO:0045619,regulation of lymphocyte differentiation,203,-0.4895613739607112,-1.6949119190859911,2.2669784953622622e-5,0.0011477281208751421,0.0010572659168018345,1629,"tags=33%, list=11%, signal=30%",Lag3/H2-Aa/Rasgrp1/Cd44/Il15ra/Egr3/Il6/Cd74/Adam8/Sox13/Prdm1/Flt3l/Il18/Tlr9/Smad7/H2-M3/Tbx21/Nfam1/Spi1/Runx3/H2-DMa/Fancd2/Ascl2/Slamf8/Inpp5d/Nckap1l/Nfkbid/Il27/Carmil2/Socs1/Il4/Foxn1/Il21/Wnt10b/Cd69/Clec4g/H2-Ea/Tox/Pglyrp2/Cd83/Card11/Ptprc/Ptpn6/Syk/Ctla4/Rhoh/Cyp26b1/Ifng/Sash3/Tnfsf4/Il2/Il15/Zap70/Il7r/Dtx1/Il10/Il2rg/Tespa1/Lck/Cd27/Ikzf3/Flt3/H2-Oa/Il12a/Ccr7/Foxp3/Lef1
GO:0043502,regulation of muscle adaptation,105,0.5691066609036644,1.8137089083036995,2.3709536428083146e-5,0.0011905296734298144,0.0010966939153662961,1663,"tags=24%, list=11%, signal=21%",Prkag3/Myh7/Ccn4/Sgca/Casq1/Tnni1/Tnnt1/Gdf1/Trim63/Myog/Srl/Gsn/Igfbp5/Nr4a3/Tnnc1/Smad3/Pde9a/Mtmr4/Nol3/Nr3c1/Adra1a/Akap6/Pak1/Ppara/Jarid2
GO:0003009,skeletal muscle contraction,43,0.7046085287539041,1.9361463875831253,2.4193270599534967e-5,0.0012049428918109854,0.0011099711055550445,1559,"tags=51%, list=10%, signal=46%",Myh8/Myh7/Casq1/Jsrp1/Tnnc2/Tnnt3/Tnni2/Atp2a1/Tnni1/Tnnt1/Tcap/Mylk2/Scn4a/Stac3/Chrna1/Ccdc78/Tnnc1/Slc8a3/Kcnj2/Chrne/Homer1/Kbtbd13
GO:0002292,T cell differentiation involved in immune response,80,-0.6145938477749326,-1.8647280930141399,2.6041978165199616e-5,0.0012865577277420392,0.0011851531828831507,2219,"tags=38%, list=15%, signal=32%",Batf/Spn/Il6/Il6ra/Il18/Cracr2a/Smad7/Tbx21/Ascl2/Clec4d/Gadd45g/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Ly9/Ifng/Tnfsf4/Il2/Eomes/Slamf6/Ccr7/Foxp3/Lef1
GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",72,-0.6263779011735943,-1.866025195009343,2.8539997447998104e-5,0.0013986881949314912,0.0012884456953155185,2219,"tags=39%, list=15%, signal=33%",Batf/Spn/Il6/Il6ra/Il18/Cracr2a/Smad7/Tbx21/Ascl2/Gadd45g/Nfkbid/Il27/Il4/Il21/Cd69/Myb/Irf4/H2-Ea/Stat4/Gpr183/Ly9/Ifng/Tnfsf4/Il2/Slamf6/Ccr7/Foxp3/Lef1
GO:0045785,positive regulation of cell adhesion,465,-0.40477785268212296,-1.5040698463250257,2.9106040669946986e-5,0.0014151079773340892,0.0013035712951678011,2458,"tags=25%, list=16%, signal=22%",Nfkbiz/Il1a/Gcnt2/Gcnt1/Plekha2/Tnfsf13b/H2-Aa/Rasgrp1/Prkd2/Tnfrsf18/Cd44/Alox5/Icam1/Egr3/Spn/P2ry12/Dhps/Piezo1/Il6/Cd74/Fbln1/Ccn1/Sox2/Xcl1/Adam8/Pdcd1lg2/Sox13/Il6ra/Thy1/Cd274/Il18/Vtn/Ptafr/Prex1/Hyal1/Fut4/Smad7/Chst2/Alox15/H2-M3/Rell2/Cass4/St3gal4/Ccdc88b/Btnl2/Runx3/Cd80/H2-DMa/Ccl5/Rnase10/Nckap1l/Apbb1ip/Nfkbid/Il1b/Tnfrsf14/Vav1/Itgb2/Ets1/Carmil2/Socs1/Il4/Il21/Wnt10b/Lep/Cd160/Nodal/H2-Ea/Unc13d/Cd83/Card11/Itgal/Ptprc/L1cam/Ptpn6/Cd3e/Icosl/Syk/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Tnfsf4/Il2/Agr2/Il15/Fcho1/Zap70/Rasal3/Il7r/Cd4/Il2rg/Fut1/Skap1/Tespa1/Lck/Frmd5/Cd59b/Cd6/Cd40lg/Cd27/Foxc2/Cd209e/Tnfsf14/Slamf1/Cd5/H2-Oa/Tnfrsf13c/H2-Ob/Il12a/Fut7/Ccr7/Chst4/Foxp3/Lef1/Cxcl13
GO:0050881,musculoskeletal movement,60,0.6489334324025678,1.891364352148006,3.7916605230100765e-5,0.0018146650284343539,0.0016716358605145575,1150,"tags=35%, list=8%, signal=32%",Myh8/Myh7/Casq1/Jsrp1/Tnnc2/Tnnt3/Tnni2/Atp2a1/Ascl1/Tnni1/Tnnt1/Tcap/Mylk2/Scn4a/Stac3/Chrna1/Ccdc78/Tnnc1/Slc8a3/Kcnj2/Chrne
GO:1903307,positive regulation of regulated secretory pathway,57,-0.6556516766626899,-1.8815529738701953,3.767347189833446e-5,0.0018146650284343539,0.0016716358605145575,2023,"tags=44%, list=14%, signal=38%",Rab3a/Doc2b/Ptafr/Syt9/Nlgn1/Cacna1d/Adora3/Stxbp1/F2rl1/Stx1a/Cacna1h/Itgb2/Il4/Pla2g3/Cd160/Nppc/Unc13d/Fgr/Syk/Fcer1a/Gata1/Scamp5/Slc4a8/Crhr1/Cacna1i
GO:1902107,positive regulation of leukocyte differentiation,192,-0.48645539631065665,-1.6730364532980013,4.102427336375553e-5,0.0019331899894335872,0.0017808188623732255,1673,"tags=24%, list=11%, signal=22%",Ocstamp/Ikzf1/H2-M3/Hcls1/Spi1/Runx3/H2-DMa/Ccl5/Tesc/Inpp5d/Nckap1l/Nfkbid/Carmil2/Socs1/Cd101/Il4/Il21/Pla2g3/Wnt10b/Ccl3/H2-Ea/Tox/Cd83/Ptprc/Syk/Rhoh/Ifng/Sash3/Tnfsf4/Il2/Il15/Gpr68/Zap70/Il7r/Cd4/Il10/Il2rg/Tespa1/Dlk1/Lck/Cd40lg/Cd27/Il12a/Ccr7/Foxp3/Lef1
GO:1903708,positive regulation of hemopoiesis,192,-0.48645539631065665,-1.6730364532980013,4.102427336375553e-5,0.0019331899894335872,0.0017808188623732255,1673,"tags=24%, list=11%, signal=22%",Ocstamp/Ikzf1/H2-M3/Hcls1/Spi1/Runx3/H2-DMa/Ccl5/Tesc/Inpp5d/Nckap1l/Nfkbid/Carmil2/Socs1/Cd101/Il4/Il21/Pla2g3/Wnt10b/Ccl3/H2-Ea/Tox/Cd83/Ptprc/Syk/Rhoh/Ifng/Sash3/Tnfsf4/Il2/Il15/Gpr68/Zap70/Il7r/Cd4/Il10/Il2rg/Tespa1/Dlk1/Lck/Cd40lg/Cd27/Il12a/Ccr7/Foxp3/Lef1
