chr	rs	ps	n_miss	alpha	beta	gamma
16	rs4169271	31615796	0	-1.933144e-05	-2.339657e-03	3.200000e-03
16	rs4170251	32422403	1	-1.962186e-05	-2.389328e-03	2.600000e-03
16	rs3676973	32425492	0	-2.022346e-05	-7.461401e-04	2.900000e-03
16	rs4170350	32503968	0	-2.022346e-05	-2.029977e-03	3.800000e-03
16	rs4170367	32540701	0	-2.022346e-05	-1.494404e-03	2.000000e-03
16	rs50955094	32702145	0	-8.192257e-06	-7.540025e-04	2.900000e-03
16	rs4170934	32935660	0	-8.192257e-06	-1.227555e-03	3.500000e-03
16	rs4171220	33112549	0	-8.192257e-06	-1.766874e-03	1.900000e-03
16	rs4171440	33481175	0	-8.192257e-06	-1.988538e-05	3.200000e-03
16	rs32606324	33696029	0	5.850309e-06	3.167365e-03	3.800000e-03
16	rs4171597	33749781	0	5.850309e-06	1.002919e-03	3.000000e-03
16	rs4171718	34000862	0	-1.599176e-06	-2.608420e-05	2.600000e-03
16	rs4171788	34138887	0	-1.599176e-06	-1.815776e-03	2.600000e-03
16	rs4171932	34308361	0	-1.599176e-06	-1.022856e-03	2.800000e-03
16	rs51179286	34419503	0	-1.599176e-06	-3.682400e-04	4.800000e-03
16	rs49287973	34677375	0	-1.599176e-06	-2.509691e-03	1.200000e-03
16	rs4172672	35158120	0	-1.599176e-06	9.112518e-04	4.200000e-03
16	rs4172693	35360327	0	-1.599176e-06	1.695006e-04	2.600000e-03
16	rs4173102	35774023	0	-1.599176e-06	3.848543e-04	3.100000e-03
16	rs37571967	36506777	0	-1.599176e-06	4.600724e-04	2.600000e-03
16	rs52698661	36538811	0	-1.599176e-06	-2.592922e-03	1.400000e-03
16	rs4173870	36946692	0	-8.591533e-06	-2.445428e-03	1.800000e-03
16	rs4173882	37101961	0	-6.788653e-06	-1.824450e-03	1.200000e-03
16	rs32997254	37994960	0	-6.788653e-06	-8.325630e-04	2.400000e-03
16	rs4174492	38281167	0	-6.788653e-06	-2.330608e-03	1.600000e-03
16	rs51745127	38370980	0	-6.788653e-06	-2.253524e-04	2.700000e-03
16	rs4174508	38378085	0	-6.788653e-06	-8.137723e-04	3.000000e-03
16	rs4175398	39060245	0	-6.788653e-06	-1.362285e-03	4.400000e-03
16	D16Mit12	39118021	0	-6.040371e-06	2.785382e-04	3.200000e-03
16	rs4176333	39493334	0	-6.040371e-06	5.066659e-04	4.100000e-03
16	rs4176590	39630838	0	-6.040371e-06	-3.097099e-04	1.800000e-03
16	rs4176981	40065636	0	-6.040371e-06	-2.030438e-03	2.500000e-03
16	UNC160211952	40115768	0	-6.040371e-06	-2.704050e-03	1.100000e-03
16	rs4177501	40542308	0	-6.040371e-06	-1.487733e-03	3.600000e-03
16	rs4177853	40806026	0	-3.736247e-06	1.662811e-04	3.600000e-03
16	rs4177946	41109063	0	-3.736247e-06	-4.660997e-04	1.200000e-03
16	rs4177951	41171783	0	-3.736247e-06	-2.480162e-04	2.900000e-03
16	rs4178505	41697153	0	-3.736247e-06	-1.794563e-04	2.400000e-03
16	rs4178971	42099675	0	-3.736247e-06	-1.644417e-05	2.300000e-03
16	rs4178975	42103178	0	-3.736247e-06	-1.259533e-03	1.900000e-03
16	rs4179355	43851500	0	-3.736247e-06	-9.483283e-04	2.200000e-03
16	rs4179445	44047583	0	-3.736247e-06	-2.199631e-05	1.600000e-03
16	rs4179484	44143640	0	1.553267e-07	-1.209534e-03	2.400000e-03
16	rs4179504	44259475	0	-1.780065e-05	-1.910671e-03	3.900000e-03
16	rs6282770	45033690	0	-1.780065e-05	-3.370731e-03	3.300000e-03
16	rs4180247	45072617	1	-1.126601e-05	-5.353205e-04	2.800000e-03
16	rs50202656	45657531	1	-1.126601e-05	-9.629497e-05	1.800000e-03
16	rs4181679	45685367	1	-1.126601e-05	-1.090915e-04	2.200000e-03
16	rs4186283	51051148	0	-2.100448e-06	-8.313163e-04	2.800000e-03
16	rs4186291	51065752	0	-2.539859e-06	2.190118e-04	1.400000e-03
16	rs4186333	51096759	0	4.184782e-06	1.111457e-03	4.300000e-03
16	rs4187112	51623605	0	4.184782e-06	-2.068507e-03	2.700000e-03
16	rs4188337	56230191	0	2.564678e-06	3.657598e-04	3.100000e-03
16	rs4188505	56462908	0	2.564678e-06	-6.204270e-04	3.700000e-03
16	rs4188696	56583476	0	2.564678e-06	2.138960e-03	2.500000e-03
16	rs4188825	56669099	0	5.503599e-06	5.929676e-04	3.200000e-03
16	rs4189472	57531252	0	5.503599e-06	1.018751e-03	1.800000e-03
16	rs4189478	57552160	0	7.060505e-06	-4.743922e-04	2.000000e-03
16	rs46356246	57651395	0	-5.403407e-06	4.562241e-05	3.400000e-03
16	rs4189555	57686724	0	-5.403407e-06	-6.001456e-04	2.200000e-03
16	rs4189605	57738153	0	-5.403407e-06	2.367150e-04	1.500000e-03
16	rs4190369	58516711	0	-5.403407e-06	9.453112e-04	3.500000e-03
16	rs4190414	58539148	0	-5.403407e-06	-8.755231e-04	4.700000e-03
16	rs4191949	59566483	0	-5.403407e-06	8.755007e-04	1.900000e-03
16	rs4191982	59585035	0	-5.403407e-06	-4.680308e-04	3.100000e-03
16	rs228359821	59714953	0	-5.403407e-06	-2.026244e-03	1.900000e-03
16	rs32779786	59723435	0	-5.403407e-06	-2.098263e-03	1.700000e-03
16	rs52638707	60284147	0	-5.403407e-06	-1.119513e-03	4.100000e-03
16	rs4192837	60329139	0	-5.936120e-06	2.169621e-04	2.000000e-03
16	rs4192978	60429221	1	-5.556537e-06	-4.033182e-04	4.400000e-03
16	rs4193069	60978335	0	-5.194208e-06	4.480384e-04	2.900000e-03
16	rs4193070	60982544	0	-5.194208e-06	-1.277856e-03	1.800000e-03
16	rs4193136	61403307	0	-5.194208e-06	2.128148e-03	1.500000e-03
16	rs4193183	61486102	0	-1.325895e-05	-4.651600e-04	2.800000e-03
16	rs4193184	61486301	0	-1.325895e-05	-1.148823e-03	4.000000e-03
16	rs4193362	61548949	0	-1.325895e-05	-2.070678e-03	2.700000e-03
16	rs46860886	62139177	0	-1.325895e-05	-2.561791e-03	1.300000e-03
16	rs4194373	62354426	0	-1.325895e-05	-1.661144e-03	3.800000e-03
16	rs4151935	63773115	0	-8.581249e-06	6.384837e-04	2.900000e-03
16	rs3667153	63849061	0	1.408922e-06	-7.713390e-04	2.600000e-03
16	rs4195970	64356092	0	1.408922e-06	2.889299e-04	1.500000e-03
16	rs224522344	64549363	0	1.408922e-06	-2.526449e-03	1.900000e-03
16	rs240260626	64601470	0	1.408922e-06	-4.577079e-04	1.900000e-03
16	rs52468861	64923671	0	1.408922e-06	2.216950e-03	1.800000e-03
16	rs4196243	65244540	0	1.408922e-06	5.405286e-04	1.700000e-03
16	rs4197031	65865097	0	1.408922e-06	4.492616e-04	2.400000e-03
16	rs45658002	66221618	0	1.408922e-06	-1.270929e-03	1.600000e-03
16	rs4197412	66404483	0	1.408922e-06	-1.413941e-03	2.800000e-03
16	rs4197453	66730521	0	6.919282e-07	3.771788e-04	3.200000e-03
16	rs4197662	66897673	0	6.919282e-07	-2.069744e-03	1.900000e-03
16	rs4197673	66934241	0	6.919282e-07	6.259043e-04	2.300000e-03
16	rs48372388	67046634	0	-1.181583e-05	-3.054742e-03	1.700000e-03
16	rs47547240	67710749	0	-1.181583e-05	-1.662365e-03	4.900000e-03
16	rs4198085	67777141	0	-1.181583e-05	-5.005230e-04	2.000000e-03
16	rs3695481	67888643	0	-1.181583e-05	-1.291891e-03	2.900000e-03
16	rs52459795	69271915	1	-1.238397e-05	-1.989746e-03	3.000000e-03
16	rs4199044	69289614	0	-1.303733e-05	-1.562687e-03	2.800000e-03
16	rs4199089	69339204	0	-1.232034e-05	-6.408160e-04	3.700000e-03
16	rs4199119	69540666	2	-1.453648e-05	-1.688014e-03	1.900000e-03
16	rs4199124	69578572	2	-1.453648e-05	-2.890483e-03	2.600000e-03
16	rs4199136	69647155	2	-1.453648e-05	-2.790936e-03	3.800000e-03
16	rs46226061	69651524	2	-1.540101e-05	-3.136178e-03	3.000000e-03
16	rs4199200	69761165	2	-1.540101e-05	-3.872338e-03	4.000000e-03
16	rs4199265	69802724	1	-1.488548e-05	-1.084707e-03	3.900000e-03
16	UNC160167636	70177265	1	-1.488548e-05	-2.384178e-03	2.500000e-03
16	rs4199410	70194759	1	-1.488548e-05	-8.546286e-04	1.600000e-03
16	rs4201728	72344349	1	-1.488548e-05	-5.769083e-04	2.700000e-03
16	rs48812611	72414153	1	-1.488548e-05	-2.021099e-03	4.200000e-03
16	rs4202064	72538451	1	-1.488548e-05	-2.419666e-03	3.000000e-03
16	rs4202119	72576630	1	-1.488548e-05	-3.227159e-03	2.200000e-03
16	rs4202397	72960430	1	-1.488548e-05	-1.030690e-03	3.000000e-03
16	rs4203073	73593390	1	-1.300644e-05	-3.446337e-04	2.100000e-03
16	rs4203272	73718823	1	-1.300644e-05	-3.476620e-03	2.000000e-03
16	rs3656776	73747957	1	-1.300644e-05	-1.371115e-03	3.600000e-03
16	rs4204923	74769062	1	-1.300644e-05	-2.234618e-03	2.600000e-03
16	rs4205115	74899626	1	-1.977953e-05	-3.802321e-03	2.500000e-03
16	rs4205157	74917703	0	3.971173e-06	7.076463e-04	2.400000e-03
16	rs47428493	75093703	0	3.971173e-06	1.558399e-04	1.600000e-03
16	rs47669684	75605583	0	3.971173e-06	3.988882e-04	2.100000e-03
16	rs4205934	75846281	0	3.971173e-06	-1.529754e-03	1.900000e-03
16	rs4206049	75904728	0	3.971173e-06	1.256238e-03	4.800000e-03
16	rs4206093	75931899	0	3.971173e-06	1.304051e-03	3.800000e-03
16	rs4206149	76112013	0	3.971173e-06	7.849448e-04	4.200000e-03
16	rs33382693	76276938	0	3.971173e-06	1.319169e-03	2.100000e-03
16	rs48075235	76363272	0	3.971173e-06	1.751850e-04	2.000000e-03
16	rs4206327	76374377	0	3.971173e-06	4.450535e-03	1.400000e-03
16	rs4206623	76592384	0	3.971173e-06	1.683846e-03	3.900000e-03
16	rs48723924	76626918	0	3.971173e-06	9.977311e-04	2.700000e-03
16	rs4206648	76657598	0	3.971173e-06	-8.688904e-04	2.200000e-03
16	rs4207501	77537390	0	3.971173e-06	-6.805970e-04	2.100000e-03
16	rs50056013	77576397	1	-4.692441e-07	3.167765e-04	3.500000e-03
16	rs4207522	77607047	1	1.876956e-06	5.556951e-04	2.800000e-03
16	rs46091334	78059567	1	1.876956e-06	-1.976002e-04	2.200000e-03
16	rs47201096	78080715	1	1.876956e-06	1.264599e-03	1.000000e-03
16	rs47289004	78088425	1	1.876956e-06	1.888730e-03	1.400000e-03
16	rs4207980	78133287	0	-2.563461e-06	3.269043e-04	2.900000e-03
16	rs4208948	79201623	0	-2.563461e-06	-2.192036e-03	3.000000e-03
16	rs4209059	79252988	0	-2.563461e-06	9.675443e-04	3.100000e-03
16	rs4209236	79378899	0	-2.563461e-06	-2.177219e-05	1.500000e-03
16	rs4210205	80154586	0	-2.563461e-06	1.733868e-03	3.700000e-03
16	rs4210322	80221750	0	-2.563461e-06	-1.421230e-03	2.400000e-03
16	rs4211364	80830072	0	-2.563461e-06	-4.869774e-04	9.000000e-04
16	rs4211498	82141060	0	-2.563461e-06	3.279409e-04	2.400000e-03
16	rs4211512	82357407	0	-3.305372e-06	-2.096954e-03	1.500000e-03
16	rs47735462	82604773	0	-3.305372e-06	-1.373058e-03	2.100000e-03
16	rs4211731	83406385	0	-3.305372e-06	6.438819e-04	3.200000e-03
16	rs32877757	83670544	0	4.144114e-06	8.813445e-04	3.100000e-03
16	rs49027053	84504982	0	4.144114e-06	2.395974e-03	2.700000e-03
16	rs4211872	84583934	0	4.144114e-06	-1.146960e-04	2.400000e-03
16	rs262440150	84787548	0	-6.247038e-06	-5.239279e-04	2.400000e-03
16	rs4211958	84999050	0	-6.247038e-06	4.931844e-05	2.900000e-03
16	rs4212088	85087205	0	-6.247038e-06	-9.881533e-04	2.300000e-03
16	rs4212238	85210563	0	-6.247038e-06	-1.139693e-03	2.500000e-03
16	rs4212244	85211625	2	-1.564089e-06	-4.698444e-04	2.300000e-03
16	rs52703333	85252216	2	-1.564089e-06	-1.203076e-03	2.800000e-03
16	rs32561214	85377215	2	-1.564089e-06	-2.132726e-03	6.000000e-04
16	rs252533149	85637163	2	-1.564089e-06	-5.936938e-04	2.400000e-03
16	rs4212532	85807054	2	1.254615e-06	-2.369610e-04	4.000000e-03
16	rs3724196	85961785	0	6.171711e-06	1.470911e-03	3.200000e-03
16	rs51122386	85963334	0	6.171711e-06	-6.439061e-04	3.200000e-03
16	rs4212991	86148784	0	6.171711e-06	1.248356e-03	3.800000e-03
16	rs4213015	86161359	0	6.171711e-06	1.136889e-03	2.300000e-03
16	rs4213095	86214963	0	6.171711e-06	9.971015e-04	2.300000e-03
16	rs4213155	86347785	0	1.977487e-05	3.761387e-03	2.900000e-03
16	rs4213255	86457594	0	2.679801e-05	4.223321e-03	4.300000e-03
16	rs4213310	86502753	2	1.883288e-05	2.829267e-03	2.600000e-03
16	rs4214671	87678598	2	1.883288e-05	2.761289e-03	2.700000e-03
16	rs4214924	88032783	0	9.809611e-06	5.636637e-04	1.600000e-03
16	rs4214933	88038734	0	9.809611e-06	2.107614e-03	3.400000e-03
16	rs50997347	88350761	0	9.809611e-06	1.127598e-03	3.200000e-03
16	rs4215932	88933809	0	5.342601e-06	-1.819690e-03	3.200000e-03
16	rs4216465	89367031	0	5.342601e-06	1.639915e-03	1.800000e-03
16	rs4216581	89532876	0	5.342601e-06	5.528313e-04	2.800000e-03
16	rs33540596	89687564	0	5.342601e-06	-1.239540e-03	2.300000e-03
16	rs258510349	89833842	0	5.342601e-06	1.087008e-03	3.200000e-03
16	rs4217061	89885274	0	5.342601e-06	-9.870258e-04	3.200000e-03
16	rs4217127	89984302	0	5.342601e-06	6.831481e-04	2.500000e-03
16	rs4217168	90181615	0	5.342601e-06	1.420806e-03	2.900000e-03
16	rs33523967	90202156	0	5.342601e-06	1.880727e-04	1.700000e-03
16	rs4217306	90337570	0	5.342601e-06	-2.839381e-04	1.500000e-03
16	rs46569595	90585397	0	5.342601e-06	2.282660e-03	4.200000e-03
16	rs4218925	91137505	0	5.342601e-06	2.004920e-03	2.700000e-03
16	rs4219039	91226807	0	6.605911e-06	1.577664e-04	3.400000e-03
16	rs50812055	91244347	0	6.605911e-06	3.909289e-04	1.900000e-03
16	rs4219239	91670164	0	6.605911e-06	1.256053e-03	3.500000e-03
16	rs4219893	92701715	0	6.605911e-06	9.767693e-04	2.300000e-03
16	rs4219613	92411606	2	1.900634e-05	2.894710e-03	2.300000e-03
16	rs4219897	92789987	2	1.895693e-05	3.087034e-04	3.600000e-03
16	rs4219905	92999666	1	4.193355e-05	9.970778e-03	4.000000e-03
16	rs4219948	93074097	1	4.193355e-05	8.814226e-03	4.700000e-03
16	rs3712360	93538107	1	4.193355e-05	9.790621e-03	5.100000e-03
16	rs6389547	93684644	1	3.007696e-05	3.148732e-03	2.100000e-03
16	rs4220193	93855267	1	3.007696e-05	1.485242e-03	2.500000e-03
16	rs3148854	93933678	1	3.007696e-05	3.199261e-03	3.600000e-03
16	rs3143674	94085343	1	3.007696e-05	3.841499e-03	3.500000e-03
16	rs3166062	96348925	1	1.864355e-05	2.910947e-03	2.400000e-03
16	rs3166178	96487009	1	1.864355e-05	1.547424e-03	3.600000e-03
16	rs4221305	96722862	1	1.708564e-05	3.229284e-03	3.100000e-03
16	rs50983737	97245957	1	1.708564e-05	2.159311e-03	3.300000e-03
16	rs4221572	97368149	1	1.043202e-05	3.265313e-03	2.800000e-03
16	rs3696981	97395508	1	1.043202e-05	2.601738e-03	3.100000e-03
16	rs48138307	97523741	1	1.043202e-05	1.968904e-03	3.500000e-03
16	rs4221651	97536779	1	1.043202e-05	3.267579e-03	4.100000e-03
16	rs8274734	97578265	1	1.335020e-05	1.423251e-03	4.200000e-03
16	rs4221741	97591482	1	1.335020e-05	1.211297e-03	3.400000e-03
16	rs51882638	97718129	1	1.490811e-05	1.912123e-03	2.700000e-03
16	rs4221911	98040454	1	1.490811e-05	1.557757e-03	2.900000e-03
17	rs33085767	3223874	0	-5.930679e-06	2.304569e-03	1.700000e-03
17	rs6310831	3227820	1	-9.545680e-06	-2.335433e-03	2.600000e-03
17	rs33637510	3279758	1	-9.545680e-06	-3.086303e-04	2.700000e-03
17	rs33246290	3737834	1	-9.545680e-06	-1.261803e-03	1.600000e-03
17	rs3716567	4257391	0	-9.263890e-06	-1.153918e-03	3.800000e-03
17	rs33373629	6039016	1	-2.719961e-05	-7.218664e-03	3.800000e-03
17	rs29533489	6155803	1	-2.719961e-05	-3.693522e-03	3.900000e-03
17	rs33127430	6157165	1	-2.719961e-05	-4.654738e-03	4.300000e-03
17	rs30715327	6721946	1	-2.719961e-05	-7.584047e-03	3.100000e-03
17	rs32347464	6754448	1	-2.719961e-05	-6.399733e-03	4.000000e-03
17	rs32440834	6754984	1	-2.719961e-05	-2.500251e-03	3.200000e-03
17	rs33724819	7138663	1	-2.719961e-05	-2.959071e-03	2.700000e-03
17	rs108127045	7705398	0	-2.414076e-05	-2.016104e-03	3.600000e-03
17	UNC170011199	7713373	1	-1.928598e-05	-2.332252e-03	4.100000e-03
17	rs226127433	8129663	1	-1.928598e-05	-3.073423e-03	3.600000e-03
17	rs48543649	8199407	1	-2.913711e-05	-5.384962e-03	5.300000e-03
17	rs3706799	8839837	1	-2.913711e-05	-6.470257e-03	2.000000e-03
17	rs50348976	9273439	0	-2.649538e-05	-2.884007e-03	4.100000e-03
17	rs13482864	9373071	0	-2.649538e-05	-3.146334e-03	3.200000e-03
17	rs33397317	10720847	0	-2.220397e-05	-3.241195e-03	3.700000e-03
17	rs29500073	11286052	0	-2.220397e-05	-2.060502e-03	4.100000e-03
17	rs33393386	11565211	0	-2.625417e-05	-3.257883e-03	2.000000e-03
17	rs46339515	11656200	0	-2.625417e-05	-4.730396e-03	2.800000e-03
17	rs33183615	11934634	0	-2.625417e-05	-3.000222e-03	3.300000e-03
17	rs49702852	12085862	0	-2.625417e-05	-3.836118e-03	3.900000e-03
17	rs33169172	12113555	0	-2.625417e-05	-5.565105e-03	3.100000e-03
17	rs108375027	12162949	0	-1.019353e-05	-2.579213e-03	2.700000e-03
17	rs33518122	12261406	0	-1.019353e-05	-1.243415e-03	2.400000e-03
17	rs3662820	12315222	0	-1.019353e-05	-3.275789e-03	3.200000e-03
17	rs33637088	12406046	0	-1.019353e-05	-3.325950e-03	3.100000e-03
17	rs33220795	12750885	0	-1.019353e-05	-1.696567e-03	1.700000e-03
17	rs30924502	13213695	0	-1.019353e-05	9.137727e-05	3.600000e-03
17	rs29499971	15299384	0	-1.019353e-05	-1.255942e-03	2.500000e-03
17	rs3654149	15355680	0	-1.019353e-05	-4.134909e-03	1.100000e-03
17	rs51863865	16336949	0	-1.019353e-05	-8.824353e-04	4.500000e-03
17	rs6181074	16345500	0	-1.019353e-05	-2.045070e-03	3.000000e-03
17	rs33314464	17673763	0	-1.019353e-05	-2.978293e-03	2.000000e-03
17	rs16783619	17843620	0	-1.019353e-05	9.672965e-05	2.900000e-03
17	rs31589117	21595138	0	-1.019353e-05	-2.496733e-03	3.500000e-03
17	rs52562350	21686210	0	-1.177218e-05	-7.410297e-04	2.500000e-03
17	rs31862018	21686871	0	-1.177218e-05	-1.678565e-04	3.100000e-03
17	rs31423591	21690414	0	-2.658843e-05	-6.289545e-03	3.900000e-03
17	rs32518416	22842777	0	-2.658843e-05	-3.410691e-03	3.600000e-03
17	rs32170136	22879168	0	-1.913895e-05	-2.110476e-03	4.100000e-03
17	rs33864009	22897816	0	-1.913895e-05	-5.436550e-03	2.900000e-03
17	rs33668338	23185670	0	-1.916973e-05	-3.146911e-03	2.800000e-03
17	rs33570052	24132051	0	-1.916973e-05	-2.752001e-03	4.100000e-03
17	rs33641175	24200704	0	-1.916973e-05	-2.243295e-03	4.600000e-03
17	rs51376412	24290582	0	-1.916973e-05	-3.904356e-03	4.300000e-03
17	rs52488232	24818616	0	-1.916973e-05	-1.646654e-03	2.500000e-03
17	rs3659741	24850922	0	-1.916973e-05	-3.446551e-03	3.000000e-03
17	rs13459150	26213865	0	-1.916973e-05	-2.938364e-03	3.200000e-03
17	rs33464875	26256082	0	-1.916973e-05	-3.422393e-03	1.700000e-03
17	rs29536256	26283605	0	-1.916973e-05	-3.346908e-03	2.500000e-03
17	rs33317604	26309378	0	-1.916973e-05	-3.537141e-03	2.400000e-03
17	rs33130037	26522734	0	-1.916973e-05	-4.579983e-03	3.100000e-03
17	rs33216711	26562409	0	-1.916973e-05	-1.758462e-03	3.700000e-03
17	rs51921511	26603024	0	-1.916973e-05	-2.970972e-03	4.800000e-03
17	rs13482930	26814003	0	-1.916973e-05	-2.177457e-03	3.800000e-03
17	rs33669191	26988587	0	-1.916973e-05	-2.343721e-03	3.200000e-03
17	rs33621301	27061005	0	-1.916973e-05	-4.860305e-03	2.900000e-03
17	rs51683183	27129483	0	-1.916973e-05	-2.059281e-03	2.500000e-03
17	JAX00074732	27427358	0	-1.916973e-05	-7.777747e-04	4.100000e-03
17	rs6397584	27451465	0	-1.916973e-05	-4.126578e-03	2.700000e-03
17	rs46175605	27637041	1	-1.965265e-05	-3.416586e-03	3.500000e-03
17	rs13482934	27848225	0	-2.039124e-05	-3.273861e-03	3.500000e-03
17	UNCHS043985	28219802	0	-2.039124e-05	-3.169763e-03	2.300000e-03
17	UNC27739687	28915988	0	-2.039124e-05	-1.423172e-03	2.700000e-03
17	rs46183100	29250710	0	-2.039124e-05	-2.921420e-03	2.200000e-03
17	rs33319083	29303584	0	-2.039124e-05	-3.786838e-03	3.100000e-03
17	rs3693494	29780124	0	-2.039124e-05	-1.097910e-03	3.500000e-03
17	rs51195687	29874146	0	-1.255773e-05	-9.963738e-04	3.300000e-03
17	rs13482942	29885702	0	-1.233157e-05	-1.249048e-03	4.900000e-03
17	rs33566637	31262873	0	-1.233157e-05	-1.123899e-03	2.200000e-03
17	rs49943866	31368037	0	-1.233157e-05	-2.329761e-03	2.300000e-03
17	rs48282767	31471362	0	-1.233157e-05	-1.775297e-03	2.100000e-03
17	rs33082005	31615045	0	-1.434964e-05	-2.929051e-03	2.400000e-03
17	rs261335110	31631156	0	-1.434964e-05	1.204454e-04	2.900000e-03
17	rs13482947	31632851	0	-1.434964e-05	-6.847446e-03	1.800000e-03
17	rs33212286	31915905	0	-1.434964e-05	-2.090832e-03	1.800000e-03
17	rs6242153	31931354	0	-1.434964e-05	-2.616399e-03	2.900000e-03
17	rs13482950	32311444	1	-8.006191e-06	-1.272828e-03	2.800000e-03
17	rs3672987	33110220	0	-5.257362e-06	-3.307093e-03	2.400000e-03
17	rs33106158	33146326	0	-2.054035e-05	-3.950692e-03	4.000000e-03
17	rs33413528	33506169	0	-2.054035e-05	-4.136840e-03	3.100000e-03
17	UNC27813303	34843055	0	-2.054035e-05	-1.364719e-03	4.600000e-03
17	UNCHS044198	35021441	0	-2.054035e-05	-3.430142e-03	3.300000e-03
17	UNC27815879	35193767	0	-2.054035e-05	-3.999718e-03	2.800000e-03
17	rs13482963	35530170	0	-2.054035e-05	-2.567437e-03	3.300000e-03
17	JAX00437337	35578018	0	-2.054035e-05	-1.912118e-03	3.500000e-03
17	UNCHS044220	35964216	0	-2.054035e-05	-2.268458e-03	3.000000e-03
17	rs33441410	39789304	0	-2.054035e-05	-3.194294e-03	2.800000e-03
17	rs13482981	40571110	1	-2.318252e-05	-3.373570e-03	3.500000e-03
17	rs33653069	40747265	1	-3.497300e-05	-9.349838e-03	3.100000e-03
17	rs33265377	43031155	1	-3.497300e-05	-7.132029e-03	5.000000e-03
17	rs33507317	43098144	1	-3.693921e-05	-7.453629e-03	5.600000e-03
17	rs3709304	43423166	1	-3.693921e-05	-7.993894e-03	5.100000e-03
17	rs33064984	43558775	1	-2.965305e-05	-3.370479e-03	4.700000e-03
17	rs3656008	43629190	1	-2.965305e-05	-5.592945e-03	3.700000e-03
17	rs13482997	43824637	1	-2.965305e-05	-6.448419e-03	3.500000e-03
17	rs51150134	43863031	1	-2.644699e-05	-4.260748e-03	4.700000e-03
17	UNC170405594	43950335	1	-2.644699e-05	-5.612414e-03	3.000000e-03
17	rs50514845	44062196	1	-2.644699e-05	-3.167655e-03	3.200000e-03
17	rs13482998	44087916	1	-2.644699e-05	-5.349112e-03	3.200000e-03
17	rs33608011	45238182	1	-2.644699e-05	-4.041566e-03	3.200000e-03
17	D17Mit49	45311480	1	-2.644699e-05	-2.536784e-03	4.200000e-03
17	rs13483001	45325014	1	-2.644699e-05	-2.641624e-03	2.200000e-03
17	rs29519038	45390975	1	-2.886822e-05	-5.067916e-03	5.200000e-03
17	rs51664327	45560741	1	-2.886822e-05	-4.914394e-03	3.300000e-03
17	rs33570021	45567250	1	-2.944680e-05	-3.641051e-03	3.300000e-03
17	rs47316186	45727008	1	-2.944680e-05	-2.102886e-03	3.500000e-03
17	rs52247398	47448131	1	-3.004954e-05	-4.810057e-03	2.800000e-03
17	rs13483008	47728778	0	-4.029836e-05	-8.394496e-03	4.600000e-03
17	rs50867057	47729473	0	-4.399441e-05	-1.126357e-02	6.600000e-03
17	rs108654761	48494979	2	-4.212767e-05	-8.544970e-03	6.300000e-03
17	rs13483012	48599852	0	-4.016346e-05	-1.191401e-02	5.800000e-03
17	rs33092666	48600031	0	-4.208889e-05	-1.260111e-02	6.600000e-03
17	rs49759623	48778999	0	-4.208889e-05	-7.265136e-03	5.800000e-03
17	rs33071797	48897217	0	-4.208889e-05	-1.017908e-02	4.800000e-03
17	rs33489317	49397580	0	-4.208889e-05	-8.602533e-03	7.300000e-03
17	rs13483015	49423045	0	-4.208889e-05	-7.995077e-03	5.100000e-03
17	rs47221210	49484189	0	-4.208889e-05	-8.964347e-03	7.500000e-03
17	rs13483016	49557882	0	-3.770145e-05	-9.140738e-03	4.500000e-03
17	rs29616786	49894267	0	-3.770145e-05	-7.020047e-03	5.400000e-03
17	rs29613967	49987446	0	-3.770145e-05	-8.217150e-03	4.800000e-03
17	rs29613515	50107616	0	-3.770145e-05	-1.427209e-02	3.500000e-03
17	rs33591277	50245662	0	-3.770145e-05	-1.073586e-02	4.200000e-03
17	rs48286753	50477855	0	-3.770145e-05	-1.063419e-02	4.900000e-03
17	rs33522297	50576476	0	-3.770145e-05	-7.074692e-03	4.000000e-03
17	rs47070433	50632914	0	-3.770145e-05	-1.009176e-02	5.500000e-03
17	rs48168599	50669539	0	-3.770145e-05	-8.794158e-03	6.600000e-03
17	rs48280677	50731968	0	-3.770145e-05	-8.020284e-03	5.800000e-03
17	rs13483021	50733345	0	-3.859348e-05	-9.342629e-03	4.700000e-03
17	rs13483023	51198976	0	-3.859348e-05	-1.000867e-02	3.900000e-03
17	rs33120395	51444746	0	-3.859348e-05	-1.014582e-02	5.600000e-03
17	rs33227443	51686472	0	-3.859348e-05	-1.178568e-02	3.500000e-03
17	rs29540697	51734876	0	-3.785156e-05	-8.168255e-03	4.500000e-03
17	rs13483026	51745067	0	-3.785156e-05	-8.528481e-03	4.500000e-03
17	rs108472693	52367518	1	-4.185257e-05	-1.090269e-02	6.200000e-03
17	rs107973496	52553706	1	-4.185257e-05	-1.355808e-02	7.900000e-03
17	rs49859441	52557274	1	-4.185257e-05	-1.394715e-02	5.600000e-03
17	rs48107437	52562116	1	-4.185257e-05	-1.518952e-02	6.000000e-03
17	rs48016037	52644264	0	-3.741215e-05	-7.064093e-03	4.600000e-03
17	rs29535974	52714656	0	-3.741215e-05	-1.000741e-02	4.000000e-03
17	rs33649718	53333100	0	-3.741215e-05	-8.062674e-03	4.400000e-03
17	D17Mit274	53538508	1	-4.185257e-05	-1.491182e-02	7.500000e-03
