# Analysis Group Name : Default Analysis Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description : Including all applicable data files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Created By :bridgeslab@umich.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Last Modified Date : 2018-07-20 08:54:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Number of Experiments in Analysis Group : 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# List of instrument types in the study that are imported : QuantStudio 5 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Normalization method : Endogenous Control = Gapd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Sample : 4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Group : Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Max CT : 40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Confidence Level : 95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment Name,Barcode,Well,Diet,Sample,Target,Task,Amp Score,Amp Status,Cq Conf,Target Efficiency,Cq,Cq (Post IC),Eq. Cq,Quantity,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline Stop,Tm1,Tm2,Tm3,Cq Mean,Cq SE,Intercept,R-Squared,Slope,Efficiency,Omit,FLAGS,AMPNC,AMPSCORE,BADROX,OFFSCALE,NOAMP,NOISE,SPIKE,NOSIGNAL,NOSAMPLE,EXPFAIL,BLFAIL,THOLDFAIL,CTFAIL,HIGHSD,OUTLIERRG,MAXCT,MPOUTLIER,MTP or TM,LOWROX,PRFLOW,PRFDROP,DRNMIN,CQCONF
2018-07-16 204121.eds,,G15,Ketogenic Diet,4110,Gdf15,UNKNOWN,1.423246,Amp,0.9547564,100,30.696043,30.696043,30.696043,-,TRUE,0.084997304,TRUE,3,26,88.175476,64.826706,84.47111,30.598911,0.09210937,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,G16,Ketogenic Diet,4112,Gdf15,UNKNOWN,1.397068,Amp,0.9375684,100,30.32881,30.32881,30.32881,-,TRUE,0.084997304,TRUE,3,26,88.175476,64.6022,84.47111,29.633678,0.4812004,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H1,Ketogenic Diet,4093,Fgf21,UNKNOWN,1.583459,Amp,0.98356885,100,32.50464,32.50464,32.50464,-,TRUE,0.33293277,TRUE,3,26,83.34857,-,-,32.146183,0.16865134,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H2,Ketogenic Diet,4103,Fgf21,UNKNOWN,1.5849999,Amp,0.9763663,100,31.92742,31.92742,31.92742,-,TRUE,0.33293277,TRUE,3,24,83.68533,-,-,32.01656,0.3307401,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H3,Ketogenic Diet,4093,Fgf21,UNKNOWN,1.5878197,Amp,0.97130424,100,32.071613,32.071613,32.071613,-,TRUE,0.33293277,TRUE,3,26,83.46082,-,-,32.146183,0.16865134,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H4,Ketogenic Diet,4103,Fgf21,UNKNOWN,1.588985,Amp,0.9845415,100,31.438772,31.438772,31.438772,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,32.01656,0.3307401,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H5,Ketogenic Diet,4093,Gdf15,UNKNOWN,1.3494809,Amp,0.9047038,100,30.975775,30.975775,30.975775,-,TRUE,0.084997304,TRUE,3,25,88.175476,76.05208,64.826706,31.257973,0.111989394,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H6,Ketogenic Diet,4103,Gdf15,UNKNOWN,1.4270627,Amp,0.96641034,100,30.939058,30.939058,30.939058,-,TRUE,0.084997304,TRUE,3,27,88.175476,84.58336,-,30.97322,0.07705216,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H7,Ketogenic Diet,4093,Gdf15,UNKNOWN,1.2958592,Amp,0.9586043,100,31.448528,31.448528,31.448528,-,TRUE,0.084997304,TRUE,3,27,75.827576,88.175476,70.6639,31.257973,0.111989394,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H8,Ketogenic Diet,4103,Gdf15,UNKNOWN,1.4387673,Amp,0.9709285,100,31.163298,31.163298,31.163298,-,TRUE,0.084997304,TRUE,3,28,88.175476,84.58336,-,30.97322,0.07705216,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H9,Ketogenic Diet,4111,Fgf21,UNKNOWN,1.6122077,Amp,0.9805409,100,29.469187,29.469187,29.469187,-,TRUE,0.33293277,TRUE,3,24,83.797585,-,-,29.42438,0.09363361,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H10,Ketogenic Diet,4113,Fgf21,UNKNOWN,1.6035455,Amp,0.97162384,100,31.134983,31.134983,31.134983,-,TRUE,0.33293277,TRUE,3,26,83.68533,-,-,30.671713,0.23416266,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H11,Ketogenic Diet,4111,Fgf21,UNKNOWN,1.6077303,Amp,0.9814,100,29.520052,29.520052,29.520052,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,29.42438,0.09363361,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H12,Ketogenic Diet,4113,Fgf21,UNKNOWN,1.6017699,Amp,0.92889464,100,30.948204,30.948204,30.948204,-,TRUE,0.33293277,TRUE,3,25,83.68533,-,-,30.671713,0.23416266,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,H13,Ketogenic Diet,4111,Gdf15,UNKNOWN,1.4141192,Amp,0.9581496,100,31.10319,31.10319,31.10319,-,TRUE,0.084997304,TRUE,3,27,88.287735,84.47111,-,31.227795,0.28235668,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H14,Ketogenic Diet,4113,Gdf15,UNKNOWN,1.3840219,Amp,0.9414154,100,31.811245,31.811245,31.811245,-,TRUE,0.084997304,TRUE,3,27,88.063225,64.48995,84.35886,32.035503,0.13556238,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H15,Ketogenic Diet,4111,Gdf15,UNKNOWN,1.3823086,Amp,0.9601289,100,31.33179,31.33179,31.33179,-,TRUE,0.084997304,TRUE,3,27,88.175476,64.826706,75.266304,31.227795,0.28235668,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,H16,Ketogenic Diet,4113,Gdf15,UNKNOWN,1.3142611,Amp,0.89784914,100,32.429585,32.429585,32.429585,-,TRUE,0.084997304,TRUE,3,29,75.490814,88.51224,65.72474,32.035503,0.13556238,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I1,Control,4086,Fgf21,UNKNOWN,1.5820453,Amp,0.9845022,100,30.466967,30.466967,30.466967,-,TRUE,0.33293277,TRUE,3,24,83.46082,-,-,30.319462,0.12538469,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I2,Control,4094,Fgf21,UNKNOWN,1.5754682,Amp,0.96076816,100,29.02179,29.02179,29.02179,-,TRUE,0.33293277,TRUE,3,22,83.46082,-,-,29.227627,0.10964828,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I3,Control,4086,Fgf21,UNKNOWN,1.5883859,Amp,0.97050357,100,30.551443,30.551443,30.551443,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,30.319462,0.12538469,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I4,Control,4094,Fgf21,UNKNOWN,1.5740529,Amp,0.943443,100,29.529633,29.529633,29.529633,-,TRUE,0.33293277,TRUE,3,25,83.573074,-,-,29.227627,0.10964828,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I5,Control,4086,Gdf15,UNKNOWN,1.4286369,Amp,0.948625,100,30.942532,30.942532,30.942532,-,TRUE,0.084997304,TRUE,3,27,88.063225,84.47111,-,31.060429,0.106530055,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I6,Control,4094,Gdf15,UNKNOWN,1.3671151,Amp,0.9212339,100,30.32118,30.32118,30.32118,-,TRUE,0.084997304,TRUE,3,26,88.287735,76.38884,84.35886,29.910984,0.2140533,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I7,Control,4086,Gdf15,UNKNOWN,1.3974186,Amp,0.95619965,100,31.351833,31.351833,31.351833,-,TRUE,0.084997304,TRUE,3,28,88.063225,65.051216,84.47111,31.060429,0.106530055,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I8,Control,4094,Gdf15,UNKNOWN,1.410201,Amp,0.95069975,100,29.973692,29.973692,29.973692,-,TRUE,0.084997304,TRUE,3,24,88.175476,64.37769,84.47111,29.910984,0.2140533,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I9,Ketogenic Diet,4104,Fgf21,UNKNOWN,1.591381,Amp,0.96559125,100,26.994047,26.994047,26.994047,-,TRUE,0.33293277,TRUE,3,21,83.46082,-,-,26.97665,0.08514565,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I10,Control,4114,Fgf21,UNKNOWN,1.5913424,Amp,0.9752074,100,27.311075,27.311075,27.311075,-,TRUE,0.33293277,TRUE,3,22,83.573074,-,-,27.269838,0.06800697,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I11,Ketogenic Diet,4104,Fgf21,UNKNOWN,1.5885799,Amp,0.94936293,100,26.981829,26.981829,26.981829,-,TRUE,0.33293277,TRUE,3,21,83.68533,-,-,26.97665,0.08514565,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I12,Control,4114,Fgf21,UNKNOWN,1.5911376,Amp,0.9717812,100,27.431358,27.431358,27.431358,-,TRUE,0.33293277,TRUE,3,21,83.68533,-,-,27.269838,0.06800697,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,I13,Ketogenic Diet,4104,Gdf15,UNKNOWN,1.4043119,Amp,0.9447565,100,29.210253,29.210253,29.210253,-,TRUE,0.084997304,TRUE,3,24,88.175476,84.35886,63.255157,28.877361,0.42134354,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I14,Control,4114,Gdf15,UNKNOWN,1.3985469,Amp,0.9299684,100,30.720556,30.720556,30.720556,-,TRUE,0.084997304,TRUE,3,26,88.175476,84.35886,64.6022,30.951212,0.1582084,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I15,Ketogenic Diet,4104,Gdf15,UNKNOWN,1.3745832,Amp,0.93803763,100,29.860262,29.860262,29.860262,-,TRUE,0.084997304,TRUE,3,26,88.39999,64.15319,84.58336,28.877361,0.42134354,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,I16,Control,4114,Gdf15,UNKNOWN,1.3109059,Amp,0.86966676,100,30.643389,30.643389,30.643389,-,TRUE,0.084997304,TRUE,3,27,88.39999,70.32714,75.490814,30.951212,0.1582084,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J1,Control,4087,Fgf21,UNKNOWN,1.5638543,Amp,0.9664967,100,29.637676,29.637676,29.637676,-,TRUE,0.33293277,TRUE,3,24,83.46082,-,-,29.763397,0.06659913,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J2,Control,4095,Fgf21,UNKNOWN,1.5767833,Amp,0.97512263,100,28.720589,28.720589,28.720589,-,TRUE,0.33293277,TRUE,3,23,83.46082,-,-,28.72496,0.24551706,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J3,Control,4087,Fgf21,UNKNOWN,1.5698022,Amp,0.95488024,100,29.933535,29.933535,29.933535,-,TRUE,0.33293277,TRUE,3,23,83.46082,-,-,29.763397,0.06659913,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J4,Control,4095,Fgf21,UNKNOWN,1.5794221,Amp,0.92620575,100,29.40635,29.40635,29.40635,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,28.72496,0.24551706,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J5,Control,4087,Gdf15,UNKNOWN,1.3628783,Amp,0.9203144,100,30.159025,30.159025,30.159025,-,TRUE,0.084997304,TRUE,3,25,88.287735,70.10263,84.80787,30.335339,0.17623948,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J6,Control,4095,Gdf15,UNKNOWN,1.4088668,Amp,0.9535046,100,30.179771,30.179771,30.179771,-,TRUE,0.084997304,TRUE,3,25,88.175476,84.80787,-,29.830254,0.40447286,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J7,Control,4087,Gdf15,UNKNOWN,1.3715364,Amp,0.9564161,100,29.94708,29.94708,29.94708,-,TRUE,0.084997304,TRUE,3,26,88.063225,63.816425,75.378555,30.335339,0.17623948,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J8,Control,4095,Gdf15,UNKNOWN,1.4297088,Amp,0.95895714,100,30.752104,30.752104,30.752104,-,TRUE,0.084997304,TRUE,3,26,88.287735,64.938965,84.80787,29.830254,0.40447286,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J9,Ketogenic Diet,4105,Fgf21,UNKNOWN,1.5954154,Amp,0.9567616,100,29.795975,29.795975,29.795975,-,TRUE,0.33293277,TRUE,3,23,83.68533,-,-,29.821096,0.18541813,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J10,Control,4115,Fgf21,UNKNOWN,1.5992421,Amp,0.9778331,100,27.126291,27.126291,27.126291,-,TRUE,0.33293277,TRUE,3,21,83.46082,-,-,26.851809,0.1016534,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J11,Ketogenic Diet,4105,Fgf21,UNKNOWN,1.5964745,Amp,0.95772356,100,30.101126,30.101126,30.101126,-,TRUE,0.33293277,TRUE,3,24,83.68533,-,-,29.821096,0.18541813,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J12,Control,4115,Fgf21,UNKNOWN,1.6058763,Amp,0.96295965,100,26.785046,26.785046,26.785046,-,TRUE,0.33293277,TRUE,3,21,83.68533,-,-,26.851809,0.1016534,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,J13,Ketogenic Diet,4105,Gdf15,UNKNOWN,1.4111266,Amp,0.9139148,100,30.938341,30.938341,30.938341,-,TRUE,0.084997304,TRUE,3,25,88.287735,64.714455,84.47111,30.74355,0.077364855,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J14,Control,4115,Gdf15,UNKNOWN,1.3329992,Amp,0.9085573,100,31.562489,31.562489,31.562489,-,TRUE,0.084997304,TRUE,3,28,78.07265,88.287735,84.47111,31.959457,0.18297546,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J15,Ketogenic Diet,4105,Gdf15,UNKNOWN,1.4138407,Amp,0.9243606,100,30.790201,30.790201,30.790201,-,TRUE,0.084997304,TRUE,3,26,88.287735,65.051216,84.58336,30.74355,0.077364855,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,J16,Control,4115,Gdf15,UNKNOWN,1.2961968,Amp,0.89428043,100,32.44602,32.44602,32.44602,-,TRUE,0.084997304,TRUE,3,29,76.50109,88.51224,64.938965,31.959457,0.18297546,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K1,Control,4088,Fgf21,UNKNOWN,1.575105,Amp,0.98196507,100,29.26347,29.26347,29.26347,-,TRUE,0.33293277,TRUE,3,21,83.34857,-,-,29.279312,0.011916293,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K2,Control,4096,Fgf21,UNKNOWN,1.5824163,Amp,0.9831053,100,30.099045,30.099045,30.099045,-,TRUE,0.33293277,TRUE,3,24,83.46082,-,-,30.390406,0.21765827,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K3,Control,4088,Fgf21,UNKNOWN,1.5770684,Amp,0.977641,100,29.254393,29.254393,29.254393,-,TRUE,0.33293277,TRUE,3,24,83.46082,-,-,29.279312,0.011916293,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K4,Control,4096,Fgf21,UNKNOWN,1.5791622,Amp,0.9769879,100,30.454554,30.454554,30.454554,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,30.390406,0.21765827,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K5,Control,4088,Gdf15,UNKNOWN,1.4216053,Amp,0.9592267,100,30.210588,30.210588,30.210588,-,TRUE,0.084997304,TRUE,3,26,88.175476,84.58336,-,30.160557,0.06378783,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K6,Control,4096,Gdf15,UNKNOWN,1.3857832,Amp,0.9416084,100,33.97967,33.97967,33.97967,-,TRUE,0.084997304,TRUE,3,30,88.287735,66.847275,84.80787,32.82318,0.39790562,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K7,Control,4088,Gdf15,UNKNOWN,1.3664695,Amp,0.94673747,100,30.31426,30.31426,30.31426,-,TRUE,0.084997304,TRUE,3,25,88.063225,75.93983,84.2466,30.160557,0.06378783,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K8,Control,4096,Gdf15,UNKNOWN,1.4130738,Amp,0.9844735,100,32.683815,32.683815,32.683815,-,TRUE,0.084997304,TRUE,3,29,88.175476,84.47111,66.95953,32.82318,0.39790562,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K9,Control,4106,Fgf21,UNKNOWN,1.5943556,Amp,0.98278755,100,30.271076,30.271076,30.271076,-,TRUE,0.33293277,TRUE,3,24,83.68533,-,-,30.201591,0.08103183,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K10,Control,4116,Fgf21,UNKNOWN,1.6084566,Amp,0.9912473,100,30.502613,30.502613,30.502613,-,TRUE,0.33293277,TRUE,3,24,83.573074,-,-,30.461805,0.12685919,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K11,Control,4106,Fgf21,UNKNOWN,1.59827,Amp,0.9737977,100,30.053947,30.053947,30.053947,-,TRUE,0.33293277,TRUE,3,25,83.68533,-,-,30.201591,0.08103183,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K12,Control,4116,Fgf21,UNKNOWN,1.6021812,Amp,0.8969022,100,30.77742,30.77742,30.77742,-,TRUE,0.33293277,TRUE,3,26,83.573074,-,-,30.461805,0.12685919,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,K13,Control,4106,Gdf15,UNKNOWN,1.397322,Amp,0.9495838,100,33.077583,33.077583,33.077583,-,TRUE,0.084997304,TRUE,3,28,88.175476,84.58336,-,32.74566,0.2406624,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K14,Control,4116,Gdf15,UNKNOWN,1.3664113,Amp,0.95558876,100,31.556692,31.556692,31.556692,-,TRUE,0.084997304,TRUE,3,27,77.96039,88.287735,-,31.98488,0.18933685,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K15,Control,4106,Gdf15,UNKNOWN,1.4109863,Amp,0.9760245,100,32.17169,32.17169,32.17169,-,TRUE,0.084997304,TRUE,3,27,88.39999,84.58336,-,32.74566,0.2406624,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,K16,Control,4116,Gdf15,UNKNOWN,1.3788347,Amp,0.9274065,100,32.078594,32.078594,32.078594,-,TRUE,0.084997304,TRUE,3,28,88.287735,65.72474,80.20547,31.98488,0.18933685,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,L1,Control,4089,Fgf21,UNKNOWN,1.5814776,Amp,0.9840255,100,31.44397,31.44397,31.44397,-,TRUE,0.33293277,TRUE,3,25,83.46082,-,-,31.434986,0.16998763,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,L2,Control,4097,Fgf21,UNKNOWN,1.5747405,Amp,0.97513664,100,28.315342,28.315342,28.315342,-,TRUE,0.33293277,TRUE,3,23,83.34857,-,-,28.202518,0.15023996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,L3,Control,4089,Fgf21,UNKNOWN,1.596055,Amp,0.9734178,100,31.610788,31.610788,31.610788,-,TRUE,0.33293277,TRUE,3,25,83.68533,-,-,31.434986,0.16998763,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,L4,Control,4097,Fgf21,UNKNOWN,1.581073,Amp,0.97452116,100,28.138264,28.138264,28.138264,-,TRUE,0.33293277,TRUE,3,22,83.573074,-,-,28.202518,0.15023996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16 204121.eds,,L5,Control,4089,Gdf15,UNKNOWN,1.4249623,Amp,0.94623506,100,31.782442,31.782442,31.782442,-,TRUE,0.084997304,TRUE,3,27,88.063225,65.051216,84.58336,32.073277,0.09858705,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-07-16 204121.eds,,L6,Control,4097,Gdf15,UNKNOWN,1.33924,Amp,0.92103505,100,33.160732,33.160732,33.160732,-,TRUE,0.084997304,TRUE,3,28,88.175476,75.603065,65.50023,32.31496,0.3932027,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
