# Analysis Version : 1.1
# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :bridgeslab@umich.edu
# Last Modified Date : 2024-01-15 05:44:39 PM
# Number of Experiments in Analysis Group : 2
# List of instrument types in the study that are imported : QuantStudio 5 System
# Normalization method : Endogenous Control = Rplp0
# Reference Sample : 1739
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0
# Statistical Test:T-test

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2024-01-150-Bdh.eds","","J11","","4113","Oxct1","UNKNOWN","1.542052","Amp","0.9783892","100.0","29.879292","29.879292","29.879292","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881308","0.0013616859","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J12","","4109","Oxct1","UNKNOWN","1.5420543","Amp","0.9783854","100.0","29.879105","29.879105","29.879105","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881138","0.0010657343","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J13","","4100","Oxct1","UNKNOWN","1.5420654","Amp","0.9783872","100.0","29.879084","29.879084","29.879084","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884098","0.0037877609","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J14","","1740","Oxct1","UNKNOWN","1.5420849","Amp","0.9783944","100.0","29.879232","29.879232","29.879232","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883108","0.0031066553","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J15","","4089","Oxct1","UNKNOWN","1.5421124","Amp","0.9784071","100.0","29.879553","29.879553","29.879553","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882254","0.0024045564","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J16","","4087","Oxct1","UNKNOWN","1.5421469","Amp","0.9784252","100.0","29.880049","29.880049","29.880049","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881657","0.0018131993","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J17","","4113","Oxct1","UNKNOWN","1.5421875","Amp","0.9784487","100.0","29.880732","29.880732","29.880732","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881308","0.0013616859","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J18","","4109","Oxct1","UNKNOWN","1.5422326","Amp","0.9784774","100.0","29.881603","29.881603","29.881603","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881138","0.0010657343","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J19","","No Sample","Oxct1","UNKNOWN","1.5422812","Amp","0.9785112","100.0","29.882675","29.882675","29.882675","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J20","","No Sample","Oxct1","UNKNOWN","1.5423312","Amp","0.97854996","100.0","29.883959","29.883959","29.883959","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J21","","No Sample","Oxct1","UNKNOWN","1.5423814","Amp","0.9785938","100.0","29.88546","29.88546","29.88546","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J22","","No Sample","Oxct1","UNKNOWN","1.5424228","Amp","0.9786446","100.0","29.887667","29.887667","29.887667","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J23","","No Sample","Oxct1","UNKNOWN","1.542432","Amp","0.9786997","100.0","29.89","29.89","29.89","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","J24","","No Sample","Oxct1","UNKNOWN","1.5424238","Amp","0.9787584","100.0","29.892529","29.892529","29.892529","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K1","","4088","Oxct1","UNKNOWN","1.5421724","Amp","0.9787075","100.0","29.89227","29.89227","29.89227","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884888","0.003768146","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K2","","1749","Oxct1","UNKNOWN","1.542152","Amp","0.9786504","100.0","29.889946","29.889946","29.889946","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883877","0.003071144","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K3","","4111","Oxct1","UNKNOWN","1.5421046","Amp","0.9785977","100.0","29.887695","29.887695","29.887695","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883003","0.0023530645","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K4","","4102","Oxct1","UNKNOWN","1.5420526","Amp","0.9785522","100.0","29.886127","29.886127","29.886127","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882473","0.001830689","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K5","","1744","Oxct1","UNKNOWN","1.5420052","Amp","0.9785118","100.0","29.884747","29.884747","29.884747","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882122","0.0013758363","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K6","","4090","Oxct1","UNKNOWN","1.5419631","Amp","0.97847635","100.0","29.883543","29.883543","29.883543","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881948","0.0010751295","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K7","","4088","Oxct1","UNKNOWN","1.5419272","Amp","0.978446","100.0","29.882517","29.882517","29.882517","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884888","0.003768146","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K8","","1749","Oxct1","UNKNOWN","1.5418984","Amp","0.97842085","100.0","29.88166","29.88166","29.88166","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883877","0.003071144","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K9","","4111","Oxct1","UNKNOWN","1.5418774","Amp","0.978401","100.0","29.880972","29.880972","29.880972","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883003","0.0023530645","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K10","","4102","Oxct1","UNKNOWN","1.5418648","Amp","0.9783866","100.0","29.880451","29.880451","29.880451","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882473","0.001830689","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K11","","1744","Oxct1","UNKNOWN","1.5418607","Amp","0.9783776","100.0","29.880095","29.880095","29.880095","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882122","0.0013758363","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K12","","4090","Oxct1","UNKNOWN","1.5418652","Amp","0.97837406","100.0","29.879902","29.879902","29.879902","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881948","0.0010751295","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K13","","4088","Oxct1","UNKNOWN","1.5418783","Amp","0.9783761","100.0","29.879879","29.879879","29.879879","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884888","0.003768146","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K14","","1749","Oxct1","UNKNOWN","1.5418996","Amp","0.9783836","100.0","29.880024","29.880024","29.880024","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883877","0.003071144","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K15","","4111","Oxct1","UNKNOWN","1.5419285","Amp","0.97839653","100.0","29.880342","29.880342","29.880342","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883003","0.0023530645","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K16","","4102","Oxct1","UNKNOWN","1.5419639","Amp","0.9784149","100.0","29.88084","29.88084","29.88084","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882473","0.001830689","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K17","","1744","Oxct1","UNKNOWN","1.5420051","Amp","0.97843856","100.0","29.881523","29.881523","29.881523","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.882122","0.0013758363","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K18","","4090","Oxct1","UNKNOWN","1.5420506","Amp","0.9784674","100.0","29.8824","29.8824","29.8824","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.881948","0.0010751295","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K19","","No Sample","Oxct1","UNKNOWN","1.542099","Amp","0.9785014","100.0","29.883476","29.883476","29.883476","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K20","","No Sample","Oxct1","UNKNOWN","1.5421485","Amp","0.97854024","100.0","29.884764","29.884764","29.884764","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K21","","No Sample","Oxct1","UNKNOWN","1.5421975","Amp","0.978584","100.0","29.886274","29.886274","29.886274","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K22","","No Sample","Oxct1","UNKNOWN","1.5422455","Amp","0.97863406","100.0","29.888329","29.888329","29.888329","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K23","","No Sample","Oxct1","UNKNOWN","1.542257","Amp","0.97868943","100.0","29.890728","29.890728","29.890728","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","K24","","No Sample","Oxct1","UNKNOWN","1.5422485","Amp","0.97874844","100.0","29.893288","29.893288","29.893288","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L1","","4096","Oxct1","UNKNOWN","1.5418841","Amp","0.97868663","100.0","29.893312","29.893312","29.893312","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.886011","0.0037311607","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L2","","1743","Oxct1","UNKNOWN","1.5418601","Amp","0.97862977","100.0","29.890844","29.890844","29.890844","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884949","0.0029867887","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L3","","1751","Oxct1","UNKNOWN","1.5418075","Amp","0.9785793","100.0","29.88891","29.88891","29.88891","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884178","0.002373057","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L4","","4095","Oxct1","UNKNOWN","1.5417616","Amp","0.9785345","100.0","29.887333","29.887333","29.887333","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883644","0.0018480408","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L5","","4116","Oxct1","UNKNOWN","1.5417198","Amp","0.97849464","100.0","29.885942","29.885942","29.885942","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.88329","0.0013896539","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L6","","No Sample","Oxct1","UNKNOWN","1.5416826","Amp","0.9784597","100.0","29.88473","29.88473","29.88473","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L7","","4096","Oxct1","UNKNOWN","1.5416514","Amp","0.9784298","100.0","29.883696","29.883696","29.883696","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.886011","0.0037311607","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L8","","1743","Oxct1","UNKNOWN","1.5416266","Amp","0.97840506","100.0","29.88283","29.88283","29.88283","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884949","0.0029867887","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L9","","1751","Oxct1","UNKNOWN","1.5416092","Amp","0.97838557","100.0","29.882135","29.882135","29.882135","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884178","0.002373057","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L10","","4095","Oxct1","UNKNOWN","1.5415998","Amp","0.9783715","100.0","29.881607","29.881607","29.881607","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883644","0.0018480408","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L11","","4116","Oxct1","UNKNOWN","1.5415986","Amp","0.9783628","100.0","29.881247","29.881247","29.881247","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.88329","0.0013896539","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L12","","No Sample","Oxct1","UNKNOWN","1.5416055","Amp","0.97835964","100.0","29.881052","29.881052","29.881052","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L13","","4096","Oxct1","UNKNOWN","1.5416204","Amp","0.9783619","100.0","29.881025","29.881025","29.881025","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.886011","0.0037311607","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L14","","1743","Oxct1","UNKNOWN","1.541643","Amp","0.97836965","100.0","29.88117","29.88117","29.88117","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884949","0.0029867887","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L15","","1751","Oxct1","UNKNOWN","1.5416728","Amp","0.97838277","100.0","29.88149","29.88149","29.88149","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.884178","0.002373057","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L16","","4095","Oxct1","UNKNOWN","1.5417088","Amp","0.9784013","100.0","29.88199","29.88199","29.88199","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.883644","0.0018480408","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L17","","4116","Oxct1","UNKNOWN","1.54175","Amp","0.97842515","100.0","29.882677","29.882677","29.882677","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","29.88329","0.0013896539","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L18","","No Sample","Oxct1","UNKNOWN","1.5417949","Amp","0.9784541","100.0","29.883558","29.883558","29.883558","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L19","","No Sample","Oxct1","UNKNOWN","1.5418422","Amp","0.97848815","100.0","29.884642","29.884642","29.884642","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L20","","No Sample","Oxct1","UNKNOWN","1.5418901","Amp","0.97852707","100.0","29.885937","29.885937","29.885937","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L21","","No Sample","Oxct1","UNKNOWN","1.5419368","Amp","0.97857076","100.0","29.887457","29.887457","29.887457","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L22","","No Sample","Oxct1","UNKNOWN","1.5419806","Amp","0.97861934","100.0","29.88921","29.88921","29.88921","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-150-Bdh.eds","","L23","","No Sample","Oxct1","UNKNOWN","1.5420058","Amp","0.978675","100.0","29.891773","29.891773","29.891773","-","true","0.52632296","true","3.0","23.0","82.784164","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
